timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1603296229696,0,Debug Sampler,200,OK,Soak test 1-907,text,true,,288,0,613,613,null,0,0,0
1603296229696,1,Debug Sampler,200,OK,Soak test 1-981,text,true,,288,0,613,613,null,0,0,0
1603296229697,0,Debug Sampler,200,OK,Soak test 1-962,text,true,,288,0,613,613,null,0,0,0
1603296229697,0,Debug Sampler,200,OK,Soak test 1-998,text,true,,288,0,613,613,null,0,0,0
1603296229697,0,Debug Sampler,200,OK,Soak test 1-992,text,true,,288,0,613,613,null,0,0,0
1603296229690,7,Debug Sampler,200,OK,Soak test 1-936,text,true,,288,0,613,613,null,0,0,0
1603296229697,0,Debug Sampler,200,OK,Soak test 1-917,text,true,,288,0,614,614,null,0,0,0
1603296229698,0,Debug Sampler,200,OK,Soak test 1-905,text,true,,288,0,614,614,null,0,0,0
1603296229698,0,Debug Sampler,200,OK,Soak test 1-966,text,true,,288,0,614,614,null,0,0,0
1603296229690,8,Debug Sampler,200,OK,Soak test 1-976,text,true,,288,0,614,614,null,0,0,0
1603296229698,0,Debug Sampler,200,OK,Soak test 1-994,text,true,,288,0,614,614,null,0,0,0
1603296229698,0,Debug Sampler,200,OK,Soak test 1-960,text,true,,288,0,614,614,null,0,0,0
1603296229698,0,Debug Sampler,200,OK,Soak test 1-983,text,true,,288,0,614,614,null,0,0,0
1603296229698,0,Debug Sampler,200,OK,Soak test 1-977,text,true,,288,0,614,614,null,0,0,0
1603296229698,0,Debug Sampler,200,OK,Soak test 1-996,text,true,,288,0,614,614,null,0,0,0
1603296229698,0,Debug Sampler,200,OK,Soak test 1-953,text,true,,288,0,614,614,null,0,0,0
1603296229698,0,Debug Sampler,200,OK,Soak test 1-928,text,true,,287,0,614,614,null,0,0,0
1603296229698,0,Debug Sampler,200,OK,Soak test 1-933,text,true,,288,0,614,614,null,0,0,0
1603296229698,0,Debug Sampler,200,OK,Soak test 1-967,text,true,,288,0,614,614,null,0,0,0
1603296229698,1,Debug Sampler,200,OK,Soak test 1-965,text,true,,287,0,614,614,null,0,0,0
1603296229698,1,Debug Sampler,200,OK,Soak test 1-912,text,true,,288,0,614,614,null,0,0,0
1603296229699,0,Debug Sampler,200,OK,Soak test 1-908,text,true,,287,0,614,614,null,0,0,0
1603296229699,0,Debug Sampler,200,OK,Soak test 1-949,text,true,,288,0,614,614,null,0,0,0
1603296229699,0,Debug Sampler,200,OK,Soak test 1-997,text,true,,288,0,614,614,null,0,0,0
1603296229699,1,Debug Sampler,200,OK,Soak test 1-890,text,true,,288,0,614,614,null,0,0,0
1603296229700,0,Debug Sampler,200,OK,Soak test 1-900,text,true,,288,0,614,614,null,0,0,0
1603296229700,0,Debug Sampler,200,OK,Soak test 1-909,text,true,,288,0,614,614,null,0,0,0
1603296229700,0,Debug Sampler,200,OK,Soak test 1-955,text,true,,288,0,614,614,null,0,0,0
1603296229700,0,Debug Sampler,200,OK,Soak test 1-918,text,true,,288,0,614,614,null,0,0,0
1603296229700,0,Debug Sampler,200,OK,Soak test 1-904,text,true,,288,0,614,614,null,0,0,0
1603296229700,0,Debug Sampler,200,OK,Soak test 1-938,text,true,,288,0,614,614,null,0,0,0
1603296229700,0,Debug Sampler,200,OK,Soak test 1-963,text,true,,287,0,614,614,null,0,0,0
1603296229691,8,create a list,201,,Soak test 1-888,text,true,,340,278,614,614,http://localhost:9094/tdLists/create,8,0,4
1603296229704,0,Debug Sampler,200,OK,Soak test 1-921,text,true,,288,0,615,615,null,0,0,0
1603296229704,0,Debug Sampler,200,OK,Soak test 1-940,text,true,,288,0,615,615,null,0,0,0
1603296229704,0,Debug Sampler,200,OK,Soak test 1-961,text,true,,288,0,615,615,null,0,0,0
1603296229704,0,Debug Sampler,200,OK,Soak test 1-899,text,true,,288,0,615,615,null,0,0,0
1603296229704,0,Debug Sampler,200,OK,Soak test 1-913,text,true,,287,0,615,615,null,0,0,0
1603296229704,0,Debug Sampler,200,OK,Soak test 1-920,text,true,,288,0,615,615,null,0,0,0
1603296229704,0,Debug Sampler,200,OK,Soak test 1-926,text,true,,288,0,615,615,null,0,0,0
1603296229705,0,Debug Sampler,200,OK,Soak test 1-956,text,true,,288,0,615,615,null,0,0,0
1603296229705,0,Debug Sampler,200,OK,Soak test 1-957,text,true,,288,0,615,615,null,0,0,0
1603296229705,0,Debug Sampler,200,OK,Soak test 1-922,text,true,,288,0,615,615,null,0,0,0
1603296229705,0,Debug Sampler,200,OK,Soak test 1-995,text,true,,288,0,615,615,null,0,0,0
1603296229705,0,Debug Sampler,200,OK,Soak test 1-915,text,true,,288,0,615,615,null,0,0,0
1603296229705,0,Debug Sampler,200,OK,Soak test 1-993,text,true,,288,0,615,615,null,0,0,0
1603296229705,0,Debug Sampler,200,OK,Soak test 1-916,text,true,,288,0,615,615,null,0,0,0
1603296229705,1,Debug Sampler,200,OK,Soak test 1-924,text,true,,288,0,615,615,null,0,0,0
1603296229705,1,Debug Sampler,200,OK,Soak test 1-897,text,true,,288,0,615,615,null,0,0,0
1603296229706,0,Debug Sampler,200,OK,Soak test 1-902,text,true,,288,0,615,615,null,0,0,0
1603296229706,0,Debug Sampler,200,OK,Soak test 1-893,text,true,,288,0,615,615,null,0,0,0
1603296229706,0,Debug Sampler,200,OK,Soak test 1-959,text,true,,288,0,615,615,null,0,0,0
1603296229706,0,Debug Sampler,200,OK,Soak test 1-952,text,true,,288,0,615,615,null,0,0,0
1603296229706,0,Debug Sampler,200,OK,Soak test 1-972,text,true,,288,0,615,615,null,0,0,0
1603296229706,0,Debug Sampler,200,OK,Soak test 1-914,text,true,,288,0,615,615,null,0,0,0
1603296229706,1,Debug Sampler,200,OK,Soak test 1-941,text,true,,288,0,615,615,null,0,0,0
1603296229707,0,Debug Sampler,200,OK,Soak test 1-896,text,true,,288,0,615,615,null,0,0,0
1603296229707,0,Debug Sampler,200,OK,Soak test 1-944,text,true,,287,0,615,615,null,0,0,0
1603296229707,0,Debug Sampler,200,OK,Soak test 1-969,text,true,,288,0,615,615,null,0,0,0
1603296229707,1,Debug Sampler,200,OK,Soak test 1-1000,text,true,,289,0,615,615,null,0,0,0
1603296229707,1,Debug Sampler,200,OK,Soak test 1-929,text,true,,288,0,615,615,null,0,0,0
1603296229708,0,Debug Sampler,200,OK,Soak test 1-978,text,true,,288,0,615,615,null,0,0,0
1603296229708,0,Debug Sampler,200,OK,Soak test 1-932,text,true,,288,0,615,615,null,0,0,0
1603296229707,1,Debug Sampler,200,OK,Soak test 1-989,text,true,,288,0,615,615,null,0,0,0
1603296229708,0,Debug Sampler,200,OK,Soak test 1-937,text,true,,288,0,615,615,null,0,0,0
1603296229708,0,Debug Sampler,200,OK,Soak test 1-889,text,true,,288,0,615,615,null,0,0,0
1603296229708,0,Debug Sampler,200,OK,Soak test 1-911,text,true,,287,0,615,615,null,0,0,0
1603296229708,0,Debug Sampler,200,OK,Soak test 1-888,text,true,,288,0,615,615,null,0,0,0
1603296229708,0,Debug Sampler,200,OK,Soak test 1-930,text,true,,288,0,615,615,null,0,0,0
1603296229708,0,Debug Sampler,200,OK,Soak test 1-895,text,true,,288,0,615,615,null,0,0,0
1603296229708,0,Debug Sampler,200,OK,Soak test 1-970,text,true,,288,0,615,615,null,0,0,0
